transaction_id,amount,payment_method,bank,failure_reason,hour_of_day,is_repeat_customer,previous_failed_attempts,retry_successful
txn_02841,284.5,UPI,Kotak,network_error,3,1,0,1
txn_02842,250.87,Wallet,HDFC,insufficient_funds,0,1,1,1
txn_02843,877.66,Wallet,PNB,insufficient_funds,5,0,1,1
txn_02844,272.47,UPI,SBI,insufficient_funds,4,1,0,0
txn_02845,1698.34,Netbanking,PNB,bank_server_down,16,1,0,0
txn_02846,612.69,UPI,Axis,otp_timeout,14,0,0,0
txn_02847,1784.26,UPI,SBI,bank_server_down,23,0,1,1
txn_02848,357.75,UPI,SBI,insufficient_funds,19,1,0,0
txn_02849,686.93,Card,Yes Bank,card_declined,22,1,0,0
txn_02850,214.73,UPI,ICICI,bank_server_down,8,1,0,0
txn_02851,183.18,UPI,HDFC,network_error,22,1,2,0
txn_02852,1367.01,UPI,Yes Bank,network_error,21,0,1,0
txn_02853,208.66,UPI,ICICI,network_error,18,1,1,1
txn_02854,675.25,UPI,Yes Bank,bank_server_down,14,1,0,0
txn_02855,259.33,UPI,Axis,insufficient_funds,20,1,1,1
txn_02856,1237.9,Netbanking,PNB,bank_server_down,15,1,1,1
txn_02857,269.55,UPI,Kotak,network_error,15,1,0,1
txn_02858,549.84,Card,Yes Bank,bank_server_down,2,1,0,0
txn_02859,445.65,Card,SBI,card_declined,21,1,3,0
txn_02860,274.59,UPI,PNB,network_error,22,1,1,0
txn_02861,160.04,UPI,Yes Bank,bank_server_down,22,1,0,1
txn_02862,582.14,Netbanking,ICICI,session_timeout,8,1,0,0
txn_02863,487.53,Netbanking,HDFC,session_timeout,17,1,0,1
txn_02864,558.09,Card,Yes Bank,insufficient_funds,23,1,0,0
txn_02865,248.43,Card,PNB,insufficient_funds,19,0,2,0
txn_02866,1187.42,Card,PNB,otp_timeout,18,0,2,0
txn_02867,774.35,UPI,HDFC,bank_server_down,23,1,3,0
txn_02868,4796.8,Netbanking,HDFC,bank_server_down,19,0,1,0
txn_02869,617.19,UPI,SBI,bank_server_down,12,0,0,0
txn_02870,555.14,Card,Kotak,bank_server_down,20,1,1,1
txn_02871,170.85,Netbanking,PNB,insufficient_funds,12,1,0,0
txn_02872,2181.12,UPI,ICICI,otp_timeout,22,1,0,0
txn_02873,572.68,UPI,SBI,insufficient_funds,14,1,0,0
txn_02874,1246.64,UPI,ICICI,bank_server_down,12,1,0,0
txn_02875,861.26,UPI,HDFC,otp_timeout,12,1,1,1
txn_02876,1961.92,UPI,Kotak,network_error,23,0,1,0
txn_02877,511.38,UPI,SBI,bank_server_down,11,0,2,0
txn_02878,188.8,Card,SBI,bank_server_down,20,0,0,0
txn_02879,993.33,Netbanking,PNB,insufficient_funds,17,1,1,1
txn_02880,2121.86,UPI,Kotak,insufficient_funds,7,0,1,0
txn_02881,1038.36,Netbanking,HDFC,bank_server_down,16,1,1,0
txn_02882,233.82,UPI,SBI,network_error,9,1,1,0
txn_02883,245.5,UPI,Kotak,insufficient_funds,5,0,2,0
txn_02884,964.82,UPI,Axis,network_error,4,0,2,0
txn_02885,1796.68,UPI,ICICI,bank_server_down,5,1,2,0
txn_02886,394.6,UPI,Kotak,bank_server_down,22,1,2,0
txn_02887,79.05,Wallet,ICICI,network_error,15,1,0,1
txn_02888,859.84,Card,Yes Bank,card_declined,18,1,1,1
txn_02889,1398.47,UPI,Kotak,bank_server_down,19,1,1,1
txn_02890,267.11,UPI,Axis,network_error,23,0,0,1
txn_02891,418.84,UPI,Yes Bank,otp_timeout,19,0,1,1
txn_02892,2336.06,UPI,ICICI,network_error,17,0,1,1
txn_02893,766.53,UPI,PNB,network_error,21,1,1,1
txn_02894,60.05,Wallet,PNB,insufficient_funds,5,1,0,0
txn_02895,675.81,UPI,Yes Bank,bank_server_down,16,1,0,1
txn_02896,378.77,Card,Kotak,bank_server_down,2,0,1,1
txn_02897,2042.93,Wallet,ICICI,network_error,5,0,1,1
txn_02898,790.14,Card,PNB,card_declined,12,1,2,0
txn_02899,319.84,Netbanking,Yes Bank,session_timeout,12,0,0,1
txn_02900,266.17,Card,Axis,bank_server_down,5,0,0,0
txn_02901,195.14,Card,Kotak,insufficient_funds,17,1,1,0
txn_02902,308.58,UPI,ICICI,insufficient_funds,9,1,0,1
txn_02903,508.22,Card,HDFC,otp_timeout,20,1,1,1
txn_02904,245.97,UPI,Yes Bank,network_error,11,0,1,0
txn_02905,563.35,Card,ICICI,card_declined,14,1,0,1
txn_02906,160.69,Netbanking,HDFC,session_timeout,13,1,1,1
txn_02907,434.19,UPI,Yes Bank,network_error,13,1,0,1
txn_02908,892.42,Netbanking,Kotak,session_timeout,23,1,0,1
txn_02909,3056.01,UPI,HDFC,otp_timeout,20,1,0,1
txn_02910,145.43,Card,Axis,insufficient_funds,18,0,0,0
txn_02911,260.43,UPI,SBI,bank_server_down,3,0,0,0
txn_02912,2524.1,Netbanking,ICICI,bank_server_down,8,1,0,0
txn_02913,2082.77,UPI,Yes Bank,otp_timeout,7,0,0,1
txn_02914,739.12,Wallet,SBI,insufficient_funds,4,0,0,0
txn_02915,418.0,UPI,Yes Bank,network_error,1,1,1,0
txn_02916,1872.94,UPI,SBI,bank_server_down,14,1,2,0
txn_02917,341.04,UPI,Axis,bank_server_down,11,1,2,0
txn_02918,467.7,Netbanking,Kotak,session_timeout,8,1,1,1
txn_02919,619.85,UPI,ICICI,insufficient_funds,0,1,1,0
txn_02920,323.77,UPI,Yes Bank,network_error,12,1,1,0
txn_02921,380.55,UPI,ICICI,insufficient_funds,18,1,0,1
txn_02922,550.61,UPI,PNB,insufficient_funds,23,1,1,0
txn_02923,781.09,UPI,SBI,otp_timeout,17,1,0,1
txn_02924,2808.81,UPI,PNB,network_error,4,1,0,0
txn_02925,1621.56,UPI,PNB,network_error,10,0,0,0
txn_02926,960.58,Card,HDFC,insufficient_funds,17,1,1,0
txn_02927,758.25,Card,Yes Bank,insufficient_funds,8,1,0,0
txn_02928,585.44,Card,SBI,otp_timeout,11,0,0,1
txn_02929,1608.91,Card,HDFC,card_declined,2,1,2,0
txn_02930,4105.3,Card,Yes Bank,insufficient_funds,12,0,1,0
txn_02931,651.08,UPI,SBI,network_error,9,1,0,1
txn_02932,363.11,Card,PNB,insufficient_funds,4,1,1,1
txn_02933,1088.08,UPI,Axis,bank_server_down,23,0,1,1
txn_02934,419.36,Card,PNB,otp_timeout,21,1,1,1
txn_02935,348.09,UPI,ICICI,insufficient_funds,1,1,0,0
txn_02936,2201.85,UPI,ICICI,bank_server_down,9,1,1,0
txn_02937,995.37,UPI,Axis,insufficient_funds,2,1,2,0
txn_02938,241.27,Card,SBI,card_declined,11,0,1,1
txn_02939,879.07,Netbanking,ICICI,insufficient_funds,21,0,0,1
txn_02940,3043.01,UPI,PNB,insufficient_funds,19,1,0,0
txn_02941,2349.04,UPI,ICICI,otp_timeout,8,0,1,1
txn_02942,1035.03,UPI,HDFC,insufficient_funds,0,1,1,0
txn_02943,683.0,Netbanking,Yes Bank,bank_server_down,3,0,2,0
txn_02944,408.88,UPI,HDFC,insufficient_funds,7,1,0,0
txn_02945,601.49,UPI,Axis,insufficient_funds,20,1,1,0
txn_02946,1480.35,UPI,HDFC,network_error,13,0,1,0
txn_02947,857.7,Card,PNB,card_declined,10,1,2,0
txn_02948,4085.19,Wallet,PNB,insufficient_funds,12,1,1,0
txn_02949,121.43,Card,PNB,otp_timeout,6,1,0,0
txn_02950,957.98,UPI,SBI,bank_server_down,1,1,0,1
txn_02951,1139.95,Card,Axis,bank_server_down,21,0,1,0
txn_02952,1009.59,UPI,PNB,bank_server_down,21,1,1,1
txn_02953,480.19,Netbanking,HDFC,insufficient_funds,13,0,0,0
txn_02954,1838.39,Netbanking,SBI,bank_server_down,7,0,0,0
txn_02955,278.45,UPI,Axis,otp_timeout,8,0,0,1
txn_02956,1066.15,Card,SBI,insufficient_funds,2,0,0,0
txn_02957,1992.56,UPI,Kotak,network_error,16,0,0,0
txn_02958,175.69,Netbanking,ICICI,insufficient_funds,4,1,0,0
txn_02959,433.62,Card,ICICI,otp_timeout,21,1,0,1
txn_02960,595.15,Card,SBI,bank_server_down,2,0,1,0
txn_02961,5007.13,UPI,Yes Bank,insufficient_funds,14,0,1,0
txn_02962,2575.74,Netbanking,HDFC,session_timeout,5,0,0,0
txn_02963,604.77,UPI,ICICI,otp_timeout,3,1,0,1
txn_02964,7201.05,UPI,ICICI,network_error,19,1,1,1
txn_02965,835.03,Netbanking,HDFC,session_timeout,18,1,0,1
txn_02966,206.51,Card,ICICI,otp_timeout,1,1,0,0
txn_02967,202.63,UPI,Yes Bank,bank_server_down,12,1,2,0
txn_02968,1297.98,UPI,HDFC,network_error,14,1,0,0
txn_02969,156.32,UPI,PNB,otp_timeout,7,1,1,1
txn_02970,5592.36,UPI,Axis,network_error,17,0,1,1
txn_02971,769.93,UPI,ICICI,network_error,4,0,1,1
txn_02972,974.07,UPI,Yes Bank,bank_server_down,3,0,2,0
txn_02973,596.68,Netbanking,Yes Bank,session_timeout,3,0,0,0
txn_02974,753.73,Card,ICICI,otp_timeout,6,0,1,0
txn_02975,1783.1,Netbanking,ICICI,session_timeout,23,1,0,0
txn_02976,663.25,Wallet,PNB,insufficient_funds,15,1,0,0
txn_02977,460.09,Wallet,Kotak,network_error,19,1,0,1
txn_02978,102.01,Netbanking,ICICI,insufficient_funds,21,0,1,0
txn_02979,471.98,Card,ICICI,card_declined,21,1,2,0
txn_02980,717.43,UPI,PNB,otp_timeout,22,1,1,0
txn_02981,1141.76,UPI,ICICI,bank_server_down,5,1,0,1
txn_02982,949.51,Netbanking,Axis,session_timeout,11,1,0,0
txn_02983,6566.57,UPI,PNB,network_error,20,0,2,0
txn_02984,575.6,Netbanking,ICICI,session_timeout,22,0,0,1
txn_02985,4118.97,UPI,Kotak,bank_server_down,13,1,0,1
txn_02986,332.43,Card,Yes Bank,card_declined,22,0,1,1
txn_02987,583.33,UPI,Yes Bank,network_error,7,1,0,1
txn_02988,68.19,Card,Yes Bank,insufficient_funds,4,0,2,0
txn_02989,966.25,UPI,Axis,insufficient_funds,9,1,1,0
txn_02990,415.63,UPI,SBI,otp_timeout,12,0,1,0
txn_02991,251.81,Netbanking,Yes Bank,bank_server_down,5,1,0,1
txn_02992,1872.69,Netbanking,Kotak,session_timeout,8,1,0,0
txn_02993,428.39,UPI,SBI,network_error,14,0,1,1
txn_02994,1261.5,Card,PNB,bank_server_down,0,1,0,0
txn_02995,3598.09,UPI,PNB,insufficient_funds,22,0,0,1
txn_02996,1728.98,UPI,PNB,insufficient_funds,7,1,1,1
txn_02997,906.1,UPI,HDFC,bank_server_down,12,1,0,1
txn_02998,1722.25,UPI,Kotak,otp_timeout,20,0,2,0
txn_02999,138.41,Card,Yes Bank,insufficient_funds,20,0,1,0
txn_03000,342.86,UPI,SBI,bank_server_down,8,0,2,0
txn_03001,1793.83,UPI,Axis,network_error,14,1,1,1
txn_03002,6194.99,UPI,Axis,insufficient_funds,19,1,2,0
txn_03003,467.56,Card,Axis,card_declined,4,1,1,0
txn_03004,518.34,UPI,PNB,bank_server_down,20,0,1,0
txn_03005,214.86,UPI,PNB,bank_server_down,6,0,0,0
txn_03006,444.86,UPI,SBI,network_error,5,0,0,1
txn_03007,209.38,UPI,PNB,insufficient_funds,17,1,0,0
txn_03008,834.9,Card,Axis,insufficient_funds,1,1,0,1
txn_03009,223.54,UPI,SBI,insufficient_funds,22,1,0,0
txn_03010,390.13,UPI,SBI,network_error,0,0,0,0
txn_03011,355.05,UPI,PNB,otp_timeout,1,1,0,0
txn_03012,242.06,Card,HDFC,bank_server_down,11,1,2,0
txn_03013,812.8,Netbanking,Kotak,session_timeout,19,0,2,0
txn_03014,685.44,UPI,ICICI,insufficient_funds,2,1,2,0
txn_03015,191.43,UPI,Kotak,otp_timeout,10,1,2,0
txn_03016,427.21,Netbanking,Axis,insufficient_funds,17,0,0,0
txn_03017,844.34,UPI,SBI,otp_timeout,18,1,1,1
txn_03018,3541.86,UPI,PNB,bank_server_down,3,1,0,0
txn_03019,1301.85,UPI,Yes Bank,insufficient_funds,3,1,0,1
txn_03020,227.92,Netbanking,Axis,bank_server_down,4,1,0,0
txn_03021,576.93,UPI,PNB,insufficient_funds,11,1,0,0
txn_03022,2085.3,UPI,Yes Bank,network_error,6,1,0,0
txn_03023,471.13,Netbanking,Kotak,insufficient_funds,21,0,0,0
txn_03024,741.58,Card,Yes Bank,otp_timeout,15,0,3,0
txn_03025,228.51,Card,Yes Bank,bank_server_down,13,1,0,1
txn_03026,1012.24,Card,HDFC,otp_timeout,18,1,1,1
txn_03027,366.1,UPI,Yes Bank,insufficient_funds,12,0,0,0
txn_03028,1520.79,Netbanking,ICICI,insufficient_funds,18,1,1,1
txn_03029,349.47,UPI,ICICI,otp_timeout,23,0,0,1
txn_03030,237.26,Wallet,HDFC,insufficient_funds,15,1,0,1
txn_03031,378.09,Card,SBI,otp_timeout,20,1,2,1
txn_03032,500.02,Card,SBI,card_declined,13,1,0,0
txn_03033,833.13,Netbanking,SBI,session_timeout,9,1,1,0
txn_03034,274.14,UPI,HDFC,bank_server_down,13,1,1,0
txn_03035,456.37,Card,PNB,card_declined,8,1,3,0
txn_03036,198.93,UPI,ICICI,otp_timeout,17,0,1,1
txn_03037,790.28,Card,PNB,bank_server_down,20,1,1,0
txn_03038,476.43,UPI,ICICI,insufficient_funds,5,1,0,0
txn_03039,1381.23,UPI,Kotak,otp_timeout,6,1,1,1
txn_03040,89.15,UPI,PNB,bank_server_down,5,1,0,0
txn_03041,384.12,UPI,HDFC,insufficient_funds,11,0,0,0
txn_03042,1432.05,Card,HDFC,card_declined,3,1,0,0
txn_03043,2405.93,Card,SBI,card_declined,12,0,1,0
txn_03044,927.97,Card,ICICI,insufficient_funds,8,1,0,0
txn_03045,922.02,UPI,PNB,network_error,6,1,1,1
txn_03046,825.98,UPI,Kotak,otp_timeout,13,0,0,1
txn_03047,747.31,Netbanking,HDFC,session_timeout,0,0,0,0
txn_03048,449.73,Card,Kotak,otp_timeout,20,1,0,0
txn_03049,158.04,UPI,Yes Bank,otp_timeout,8,0,2,1
txn_03050,1428.78,Netbanking,ICICI,session_timeout,6,1,0,0
txn_03051,793.46,Netbanking,PNB,bank_server_down,12,1,1,1
txn_03052,485.14,UPI,Kotak,bank_server_down,12,1,0,0
txn_03053,1713.94,UPI,Axis,otp_timeout,13,0,1,0
txn_03054,2174.82,Card,PNB,card_declined,16,1,0,1
txn_03055,1352.66,Netbanking,ICICI,session_timeout,3,0,0,1
txn_03056,89.1,Wallet,ICICI,insufficient_funds,9,1,0,1
txn_03057,716.79,UPI,Yes Bank,insufficient_funds,16,1,2,0
txn_03058,917.13,UPI,HDFC,insufficient_funds,21,1,0,0
txn_03059,318.02,UPI,SBI,otp_timeout,20,1,0,1
txn_03060,655.61,Netbanking,HDFC,bank_server_down,0,1,1,0
txn_03061,242.23,UPI,PNB,insufficient_funds,9,0,0,0
txn_03062,311.78,Netbanking,PNB,bank_server_down,16,0,1,0
txn_03063,877.44,Card,SBI,insufficient_funds,14,1,1,0
txn_03064,7100.74,Netbanking,Axis,session_timeout,4,1,1,0
txn_03065,550.6,UPI,HDFC,insufficient_funds,17,1,2,0
txn_03066,1597.52,Netbanking,Kotak,bank_server_down,6,1,1,0
txn_03067,1180.96,Card,ICICI,bank_server_down,14,1,0,1
txn_03068,326.76,UPI,Axis,insufficient_funds,8,0,1,0
txn_03069,245.6,UPI,PNB,insufficient_funds,16,1,2,0
txn_03070,352.53,UPI,Yes Bank,bank_server_down,23,0,2,0
txn_03071,6980.33,UPI,ICICI,network_error,11,1,2,0
txn_03072,1023.73,Card,Yes Bank,bank_server_down,23,1,1,0
txn_03073,2180.61,Netbanking,Yes Bank,bank_server_down,5,1,3,0
txn_03074,2590.93,Card,HDFC,card_declined,22,1,2,0
txn_03075,636.06,Card,HDFC,card_declined,14,0,0,0
txn_03076,842.07,UPI,SBI,insufficient_funds,4,0,2,0
txn_03077,2103.83,UPI,ICICI,bank_server_down,9,1,0,1
txn_03078,205.3,Card,HDFC,bank_server_down,23,1,1,0
txn_03079,1057.62,UPI,Kotak,otp_timeout,5,0,0,1
txn_03080,6698.8,Card,SBI,insufficient_funds,15,0,1,0
txn_03081,424.52,UPI,ICICI,insufficient_funds,0,1,0,1
txn_03082,988.98,UPI,HDFC,bank_server_down,16,1,1,0
txn_03083,461.3,Card,Axis,card_declined,0,0,0,1
txn_03084,397.65,UPI,Yes Bank,bank_server_down,6,1,0,1
txn_03085,234.59,UPI,HDFC,bank_server_down,19,0,0,0
txn_03086,496.77,Wallet,Axis,network_error,12,0,0,1
txn_03087,1412.44,Card,Axis,card_declined,3,1,2,0
txn_03088,398.02,UPI,Kotak,insufficient_funds,13,0,0,1
txn_03089,2547.19,Netbanking,SBI,bank_server_down,8,0,1,0
txn_03090,337.98,Card,HDFC,otp_timeout,21,1,1,1
txn_03091,1380.27,Card,HDFC,otp_timeout,15,1,0,1
txn_03092,1956.38,UPI,HDFC,bank_server_down,5,1,0,1
txn_03093,76.76,Card,PNB,bank_server_down,16,0,1,1
txn_03094,1027.59,UPI,ICICI,insufficient_funds,9,1,0,0
txn_03095,584.58,UPI,ICICI,bank_server_down,0,1,0,0
txn_03096,428.44,UPI,Yes Bank,otp_timeout,20,0,0,0
txn_03097,3981.6,Netbanking,HDFC,session_timeout,22,1,0,1
txn_03098,706.88,Card,Axis,card_declined,22,1,0,0
txn_03099,1600.05,UPI,SBI,bank_server_down,0,1,0,0
txn_03100,166.0,Card,Yes Bank,bank_server_down,4,1,0,1
txn_03101,1330.88,UPI,PNB,otp_timeout,1,1,0,0
txn_03102,2526.71,UPI,Axis,network_error,4,1,1,1
txn_03103,132.23,Card,Axis,bank_server_down,3,0,1,1
txn_03104,137.97,Card,Kotak,otp_timeout,22,1,1,1
txn_03105,560.69,UPI,SBI,bank_server_down,1,0,1,0
txn_03106,2416.31,UPI,ICICI,network_error,15,1,2,0
txn_03107,742.85,UPI,Kotak,otp_timeout,12,0,0,0
txn_03108,1326.06,UPI,Kotak,network_error,7,1,2,0
txn_03109,450.17,Card,ICICI,insufficient_funds,12,0,0,0
txn_03110,525.7,Netbanking,PNB,session_timeout,4,0,0,0
txn_03111,1256.48,Card,Kotak,bank_server_down,5,1,0,1
txn_03112,753.3,Card,HDFC,card_declined,16,1,1,1
txn_03113,652.61,Card,SBI,card_declined,7,0,3,0
txn_03114,677.26,UPI,Kotak,insufficient_funds,6,1,1,0
txn_03115,392.95,UPI,ICICI,network_error,22,0,2,0
txn_03116,1237.26,UPI,PNB,insufficient_funds,23,0,0,0
txn_03117,618.57,Card,Kotak,otp_timeout,4,0,0,1
txn_03118,2190.12,UPI,HDFC,network_error,6,1,0,1
txn_03119,787.86,Card,SBI,otp_timeout,9,0,0,0
txn_03120,1345.05,UPI,HDFC,insufficient_funds,14,1,0,0
txn_03121,526.11,UPI,Kotak,bank_server_down,4,0,2,0
txn_03122,5644.11,UPI,Kotak,network_error,8,0,0,1
txn_03123,1628.29,Card,Yes Bank,insufficient_funds,15,0,2,0
txn_03124,585.23,Card,HDFC,insufficient_funds,22,1,1,0
txn_03125,310.61,Netbanking,Yes Bank,bank_server_down,17,1,0,1
txn_03126,850.86,Wallet,ICICI,insufficient_funds,8,0,3,0
txn_03127,301.89,UPI,PNB,network_error,6,1,0,1
txn_03128,1346.07,Card,PNB,card_declined,2,1,0,1
txn_03129,121.41,UPI,SBI,network_error,21,0,1,0
txn_03130,1157.1,UPI,SBI,bank_server_down,20,1,1,1
txn_03131,1061.62,Card,PNB,bank_server_down,10,0,0,0
txn_03132,18355.55,Card,Kotak,insufficient_funds,23,1,0,0
txn_03133,197.76,Netbanking,PNB,insufficient_funds,13,0,1,0
txn_03134,2209.14,UPI,Axis,network_error,16,1,1,1
txn_03135,611.84,UPI,HDFC,otp_timeout,15,0,1,0
txn_03136,1309.87,Wallet,Kotak,insufficient_funds,11,0,2,0
txn_03137,1220.45,Netbanking,HDFC,insufficient_funds,6,1,0,0
txn_03138,226.85,Netbanking,HDFC,bank_server_down,16,0,0,0
txn_03139,6872.46,Netbanking,Kotak,insufficient_funds,6,1,2,0
txn_03140,455.33,UPI,Yes Bank,bank_server_down,2,0,2,0
txn_03141,1494.85,Wallet,PNB,network_error,18,1,0,1
txn_03142,653.23,Card,SBI,card_declined,20,1,3,0
txn_03143,1615.63,Netbanking,Yes Bank,insufficient_funds,3,1,1,0
txn_03144,983.66,Card,Axis,bank_server_down,22,0,2,1
txn_03145,345.64,Card,Kotak,card_declined,9,0,2,0
txn_03146,762.58,Netbanking,ICICI,insufficient_funds,5,1,1,0
txn_03147,630.2,UPI,PNB,otp_timeout,13,0,0,0
txn_03148,464.15,UPI,Kotak,insufficient_funds,17,0,0,0
txn_03149,273.65,Card,PNB,otp_timeout,7,0,0,0
txn_03150,1428.81,Wallet,PNB,insufficient_funds,13,0,1,0
txn_03151,137.71,Netbanking,HDFC,bank_server_down,19,1,0,1
txn_03152,288.57,Card,PNB,insufficient_funds,6,0,0,0
txn_03153,3250.84,UPI,SBI,otp_timeout,9,1,0,1
txn_03154,1233.51,UPI,Kotak,insufficient_funds,9,0,2,0
txn_03155,2258.25,Card,ICICI,otp_timeout,21,0,1,1
txn_03156,490.16,UPI,Kotak,bank_server_down,23,0,0,0
txn_03157,2679.62,Card,SBI,otp_timeout,15,1,0,0
txn_03158,3288.38,Card,Axis,card_declined,8,0,0,0
txn_03159,747.18,Card,Yes Bank,otp_timeout,4,0,1,1
txn_03160,1244.33,UPI,Axis,otp_timeout,4,0,1,1
txn_03161,264.32,Card,PNB,insufficient_funds,11,0,1,0
txn_03162,974.7,UPI,SBI,insufficient_funds,3,0,1,0
txn_03163,246.98,Card,ICICI,otp_timeout,17,1,1,0
txn_03164,873.92,UPI,Axis,network_error,16,1,0,1
txn_03165,847.64,Card,Kotak,card_declined,22,1,0,1
txn_03166,209.08,Card,PNB,bank_server_down,10,1,2,0
txn_03167,896.52,Card,HDFC,bank_server_down,23,0,2,1
txn_03168,347.44,Card,Axis,insufficient_funds,0,1,1,0
txn_03169,1864.66,Card,SBI,insufficient_funds,2,0,2,0
txn_03170,1154.45,Netbanking,Axis,session_timeout,19,0,0,1
txn_03171,973.38,Card,SBI,otp_timeout,11,1,1,1
txn_03172,217.58,Wallet,Yes Bank,insufficient_funds,11,0,0,1
txn_03173,154.78,UPI,HDFC,insufficient_funds,20,1,0,1
txn_03174,149.05,Card,SBI,otp_timeout,21,1,0,1
txn_03175,90.25,Wallet,Axis,insufficient_funds,0,0,0,0
txn_03176,1528.71,Card,SBI,otp_timeout,12,1,3,1
txn_03177,570.61,UPI,ICICI,network_error,7,0,0,1
txn_03178,119.32,Card,HDFC,otp_timeout,15,1,2,1
txn_03179,414.89,Netbanking,Kotak,bank_server_down,9,0,0,0
txn_03180,2703.25,Wallet,Yes Bank,network_error,16,1,1,1
txn_03181,1020.71,Card,PNB,card_declined,6,0,2,0
txn_03182,456.43,UPI,ICICI,insufficient_funds,3,0,2,0
txn_03183,249.42,UPI,PNB,otp_timeout,10,1,0,1
txn_03184,666.55,Card,PNB,card_declined,21,1,2,0
txn_03185,536.63,UPI,HDFC,bank_server_down,9,1,1,0
txn_03186,244.88,UPI,SBI,insufficient_funds,4,1,1,0
txn_03187,517.04,UPI,PNB,otp_timeout,20,1,2,1
txn_03188,394.92,UPI,PNB,otp_timeout,18,1,0,0
txn_03189,1479.44,Card,Kotak,insufficient_funds,8,1,2,1
txn_03190,227.27,Card,ICICI,insufficient_funds,11,0,2,0
txn_03191,164.01,Wallet,Axis,insufficient_funds,5,1,0,0
txn_03192,346.44,Card,Axis,otp_timeout,4,1,0,0
txn_03193,390.76,UPI,Axis,bank_server_down,21,1,1,0
txn_03194,801.62,UPI,PNB,insufficient_funds,16,1,2,0
txn_03195,224.43,Wallet,ICICI,insufficient_funds,20,1,0,0
txn_03196,882.95,Card,Axis,otp_timeout,16,1,0,1
txn_03197,1820.06,Netbanking,PNB,bank_server_down,4,1,0,1
txn_03198,2206.89,Card,SBI,card_declined,13,1,2,0
txn_03199,1112.89,UPI,Yes Bank,network_error,17,1,2,0
txn_03200,910.0,Card,SBI,bank_server_down,6,0,0,1
txn_03201,422.6,UPI,SBI,otp_timeout,8,0,3,1
txn_03202,242.29,UPI,ICICI,bank_server_down,23,0,0,1
txn_03203,368.02,UPI,Axis,insufficient_funds,6,1,0,0
txn_03204,822.9,UPI,SBI,otp_timeout,19,0,1,1
txn_03205,376.29,Netbanking,Yes Bank,insufficient_funds,17,1,1,0
txn_03206,527.32,Card,Kotak,insufficient_funds,8,0,2,0
txn_03207,151.06,UPI,Axis,insufficient_funds,11,0,0,0
txn_03208,1195.66,Card,Yes Bank,card_declined,1,1,1,0
txn_03209,1409.64,UPI,Yes Bank,network_error,13,0,0,0
txn_03210,588.36,Netbanking,Yes Bank,session_timeout,7,1,1,0
txn_03211,293.38,UPI,Axis,otp_timeout,2,0,1,1
txn_03212,524.16,UPI,SBI,network_error,20,1,0,1
txn_03213,777.68,Card,SBI,insufficient_funds,19,1,0,1
txn_03214,374.68,UPI,PNB,insufficient_funds,9,0,3,0
txn_03215,671.35,UPI,ICICI,otp_timeout,0,0,1,0
txn_03216,677.29,Wallet,HDFC,insufficient_funds,18,1,1,0
txn_03217,155.96,UPI,HDFC,bank_server_down,14,0,1,0
txn_03218,477.63,UPI,Kotak,otp_timeout,2,1,0,1
txn_03219,537.95,UPI,SBI,bank_server_down,2,1,0,1
txn_03220,220.13,UPI,ICICI,bank_server_down,4,0,1,0
txn_03221,1855.68,Wallet,PNB,insufficient_funds,9,1,2,1
txn_03222,450.35,Netbanking,Yes Bank,insufficient_funds,9,1,3,0
txn_03223,241.12,Card,ICICI,card_declined,3,1,1,0
txn_03224,649.93,Netbanking,Kotak,insufficient_funds,20,1,0,0
txn_03225,3735.89,UPI,SBI,otp_timeout,15,1,0,0
txn_03226,599.45,UPI,HDFC,insufficient_funds,10,1,1,0
txn_03227,1664.88,Wallet,SBI,insufficient_funds,9,1,1,1
txn_03228,289.35,UPI,SBI,insufficient_funds,0,1,1,1
txn_03229,436.35,Card,SBI,bank_server_down,17,0,0,0
txn_03230,294.12,UPI,PNB,insufficient_funds,21,1,0,1
txn_03231,284.54,Wallet,Axis,insufficient_funds,22,1,2,0
txn_03232,601.26,UPI,Kotak,insufficient_funds,22,1,1,0
txn_03233,216.62,Card,ICICI,card_declined,7,0,0,1
txn_03234,1961.73,Card,HDFC,insufficient_funds,22,0,0,0
txn_03235,3259.88,UPI,Yes Bank,otp_timeout,2,1,0,0
txn_03236,381.06,UPI,PNB,insufficient_funds,14,0,1,0
txn_03237,5609.28,Netbanking,ICICI,bank_server_down,23,1,1,1
txn_03238,997.58,UPI,PNB,bank_server_down,23,1,2,0
txn_03239,742.33,Netbanking,Yes Bank,bank_server_down,14,1,2,0
txn_03240,56.92,UPI,ICICI,bank_server_down,5,1,1,0
txn_03241,317.4,UPI,Kotak,otp_timeout,18,0,1,0
txn_03242,1961.15,UPI,PNB,network_error,10,1,0,0
txn_03243,3054.54,Card,PNB,card_declined,16,1,0,1
txn_03244,56.61,Card,Kotak,bank_server_down,4,1,1,0
txn_03245,99.1,UPI,ICICI,network_error,9,1,1,0
txn_03246,1896.38,UPI,HDFC,otp_timeout,21,1,0,1
txn_03247,958.3,UPI,Kotak,bank_server_down,21,1,0,0
txn_03248,641.82,UPI,SBI,otp_timeout,16,1,2,0
txn_03249,155.21,UPI,Yes Bank,network_error,9,1,1,0
txn_03250,2271.8,UPI,ICICI,network_error,20,1,1,1
txn_03251,351.77,UPI,ICICI,bank_server_down,20,0,0,0
